지점,지점명,일시,기온(°C),강수량(mm),습도(%)
99,파주,2020-06-20 08:00,21.8,,83
99,파주,2020-06-20 09:00,23.7,,75
99,파주,2020-06-20 10:00,25.7,,67
99,파주,2020-06-20 11:00,26.7,,70
99,파주,2020-06-20 12:00,27.4,,58
99,파주,2020-06-20 13:00,27.9,,57
99,파주,2020-06-20 14:00,28.6,,60
99,파주,2020-06-20 15:00,28.7,,58
99,파주,2020-06-20 16:00,27.9,,53
99,파주,2020-06-20 17:00,27.7,,56
99,파주,2020-06-20 18:00,26.8,,59
99,파주,2020-06-20 19:00,24.7,,65
99,파주,2020-06-20 20:00,22.6,,70
99,파주,2020-06-20 21:00,20.6,,79
99,파주,2020-06-20 22:00,19.6,,85
99,파주,2020-06-20 23:00,19,,89
99,파주,2020-06-21 00:00,18,,92
99,파주,2020-06-21 01:00,17,,95
99,파주,2020-06-21 02:00,17.2,,96
99,파주,2020-06-21 03:00,16.5,,98
99,파주,2020-06-21 04:00,16.5,,99
99,파주,2020-06-21 05:00,17.7,,100
99,파주,2020-06-21 06:00,17.8,,99
99,파주,2020-06-21 07:00,17.8,,100
99,파주,2020-06-21 08:00,18.7,,98
99,파주,2020-06-21 09:00,21.4,,84
99,파주,2020-06-21 10:00,23.8,,75
99,파주,2020-06-21 11:00,26.4,,63
99,파주,2020-06-21 12:00,27.4,,56
99,파주,2020-06-21 13:00,28.6,,51
99,파주,2020-06-21 14:00,30.3,,52
99,파주,2020-06-21 15:00,30.4,,48
99,파주,2020-06-21 16:00,30.5,,48
99,파주,2020-06-21 17:00,29.3,,55
99,파주,2020-06-21 18:00,28.5,,59
99,파주,2020-06-21 19:00,27.1,,65
99,파주,2020-06-21 20:00,24.4,,73
99,파주,2020-06-21 21:00,22.6,,81
99,파주,2020-06-21 22:00,21.4,,89
99,파주,2020-06-21 23:00,21,,88
99,파주,2020-06-22 00:00,19.4,,93
99,파주,2020-06-22 01:00,18.6,,96
99,파주,2020-06-22 02:00,18.3,,99
99,파주,2020-06-22 03:00,18.7,,99
99,파주,2020-06-22 04:00,18.3,,99
99,파주,2020-06-22 05:00,17.8,,100
99,파주,2020-06-22 06:00,18.6,,100
99,파주,2020-06-22 07:00,20.4,,96
99,파주,2020-06-22 08:00,23.1,,79
99,파주,2020-06-22 09:00,25.1,,69
99,파주,2020-06-22 10:00,27.3,,63
99,파주,2020-06-22 11:00,29.2,,52
99,파주,2020-06-22 12:00,31.4,,48
99,파주,2020-06-22 13:00,31.7,,36
99,파주,2020-06-22 14:00,32.7,,44
99,파주,2020-06-22 15:00,33.8,,35
99,파주,2020-06-22 16:00,34.1,,33
99,파주,2020-06-22 17:00,32.6,,40
99,파주,2020-06-22 18:00,31.4,,46
99,파주,2020-06-22 19:00,28.7,,47
99,파주,2020-06-22 20:00,25.5,,57
99,파주,2020-06-22 21:00,23.7,,69
99,파주,2020-06-22 22:00,22.9,,76
99,파주,2020-06-22 23:00,21.4,,78
99,파주,2020-06-23 00:00,20.2,,81
99,파주,2020-06-23 01:00,20.2,,88
99,파주,2020-06-23 02:00,19.7,,86
99,파주,2020-06-23 03:00,19.7,,87
99,파주,2020-06-23 04:00,19.5,,93
99,파주,2020-06-23 05:00,18.8,,94
99,파주,2020-06-23 06:00,19.5,,91
99,파주,2020-06-23 07:00,20.8,,89
99,파주,2020-06-23 08:00,24.4,,71
99,파주,2020-06-23 09:00,26,,64
99,파주,2020-06-23 10:00,26.5,,63
99,파주,2020-06-23 11:00,27.9,,57
99,파주,2020-06-23 12:00,28.1,,58
99,파주,2020-06-23 13:00,28.4,,58
99,파주,2020-06-23 14:00,28.7,,58
99,파주,2020-06-23 15:00,27.9,,58
99,파주,2020-06-23 16:00,27.5,,62
99,파주,2020-06-23 17:00,26.6,,62
99,파주,2020-06-23 18:00,25.3,,70
99,파주,2020-06-23 19:00,23.7,,78
99,파주,2020-06-23 20:00,22.8,,73
99,파주,2020-06-23 21:00,22.6,,75
99,파주,2020-06-23 22:00,21.1,0,89
99,파주,2020-06-23 23:00,21.6,0,83
99,파주,2020-06-24 00:00,21,,90
99,파주,2020-06-24 01:00,21.6,,88
99,파주,2020-06-24 02:00,21.4,0,90
99,파주,2020-06-24 03:00,21.8,.1,89
99,파주,2020-06-24 04:00,21.7,0,90
99,파주,2020-06-24 05:00,21,.5,96
99,파주,2020-06-24 06:00,21.2,.1,96
99,파주,2020-06-24 07:00,21.5,0,96
99,파주,2020-06-24 08:00,21.7,.3,94
99,파주,2020-06-24 09:00,21.4,.6,95
99,파주,2020-06-24 10:00,21.4,1.7,95
99,파주,2020-06-24 11:00,19.9,10.6,97
99,파주,2020-06-24 12:00,19.3,11.6,96
99,파주,2020-06-24 13:00,18.8,7.4,95
99,파주,2020-06-24 14:00,18.6,8.9,97
99,파주,2020-06-24 15:00,18.6,7,99
99,파주,2020-06-24 16:00,18.7,3,99
99,파주,2020-06-24 17:00,18.7,2.1,99
99,파주,2020-06-24 18:00,19,2,100
99,파주,2020-06-24 19:00,19.1,2.2,100
99,파주,2020-06-24 20:00,19.2,2.3,100
99,파주,2020-06-24 21:00,19.1,2.4,100
99,파주,2020-06-24 22:00,19.1,2.7,100
99,파주,2020-06-24 23:00,19.1,3.3,100
99,파주,2020-06-25 00:00,19.1,2.4,100
99,파주,2020-06-25 01:00,19.1,1.2,100
99,파주,2020-06-25 02:00,19,1.5,100
99,파주,2020-06-25 03:00,19,.4,100
99,파주,2020-06-25 04:00,19,.2,100
99,파주,2020-06-25 05:00,19.1,.6,100
99,파주,2020-06-25 06:00,19.3,.4,100
99,파주,2020-06-25 07:00,19.6,.2,100
99,파주,2020-06-25 08:00,19.8,.3,100
99,파주,2020-06-25 09:00,20.7,.3,100
99,파주,2020-06-25 10:00,21,1.1,100
99,파주,2020-06-25 11:00,20.6,.3,99
99,파주,2020-06-25 12:00,21.3,.9,99
99,파주,2020-06-25 13:00,21.1,0,97
99,파주,2020-06-25 14:00,21.5,,94
99,파주,2020-06-25 15:00,21.9,0,88
99,파주,2020-06-25 16:00,22.4,,91
99,파주,2020-06-25 17:00,22,,89
99,파주,2020-06-25 18:00,21.1,0,94
99,파주,2020-06-25 19:00,20.2,.3,99
99,파주,2020-06-25 20:00,20,.9,100
99,파주,2020-06-25 21:00,19.8,.5,100
99,파주,2020-06-25 22:00,19.5,1.2,100
99,파주,2020-06-25 23:00,19.3,.2,100
99,파주,2020-06-26 00:00,19.3,.3,100
99,파주,2020-06-26 01:00,19.2,.1,100
99,파주,2020-06-26 02:00,19.1,.5,100
99,파주,2020-06-26 03:00,19,.7,100
99,파주,2020-06-26 04:00,19.1,.5,100
99,파주,2020-06-26 05:00,19.1,.1,100
99,파주,2020-06-26 06:00,19.1,,98
99,파주,2020-06-26 07:00,19.5,,98
99,파주,2020-06-26 08:00,19.6,,98
99,파주,2020-06-26 09:00,20.2,,95
99,파주,2020-06-26 10:00,20.8,,93
99,파주,2020-06-26 11:00,22.6,,84
99,파주,2020-06-26 12:00,23.5,,80
99,파주,2020-06-26 13:00,22.6,,83
99,파주,2020-06-26 14:00,25.1,,74
99,파주,2020-06-26 15:00,25,,68
99,파주,2020-06-26 16:00,25.1,,72
99,파주,2020-06-26 17:00,24.6,,73
99,파주,2020-06-26 18:00,23.3,,77
99,파주,2020-06-26 19:00,22.1,,85
99,파주,2020-06-26 20:00,21.3,,89
99,파주,2020-06-26 21:00,20.7,,91
99,파주,2020-06-26 22:00,19.8,,95
99,파주,2020-06-26 23:00,20.1,,95
99,파주,2020-06-27 00:00,19.9,,95
99,파주,2020-06-27 01:00,19.8,,93
99,파주,2020-06-27 02:00,19.6,,95
99,파주,2020-06-27 03:00,19.1,,97
99,파주,2020-06-27 04:00,18.7,,98
99,파주,2020-06-27 05:00,18.8,,97
99,파주,2020-06-27 06:00,19.1,,98
99,파주,2020-06-27 07:00,19.7,,95
99,파주,2020-06-27 08:00,20.7,,89
99,파주,2020-06-27 09:00,23,,76
99,파주,2020-06-27 10:00,24,,71
99,파주,2020-06-27 11:00,24.8,,70
99,파주,2020-06-27 12:00,24.8,,66
99,파주,2020-06-27 13:00,26.1,,66
99,파주,2020-06-27 14:00,26.7,,66
99,파주,2020-06-27 15:00,27.3,,66
99,파주,2020-06-27 16:00,26.8,,68
99,파주,2020-06-27 17:00,26.2,,70
99,파주,2020-06-27 18:00,24.6,,75
99,파주,2020-06-27 19:00,23,,83
99,파주,2020-06-27 20:00,22.5,,84
99,파주,2020-06-27 21:00,22.2,,89
99,파주,2020-06-27 22:00,21.1,,94
99,파주,2020-06-27 23:00,20.5,,98
99,파주,2020-06-28 00:00,20,,99
99,파주,2020-06-28 01:00,19.5,,99
99,파주,2020-06-28 02:00,19.5,,100
99,파주,2020-06-28 03:00,18.7,,100
99,파주,2020-06-28 04:00,19.2,,100
99,파주,2020-06-28 05:00,18.6,,100
99,파주,2020-06-28 06:00,18.8,,100
99,파주,2020-06-28 07:00,19.4,,100
99,파주,2020-06-28 08:00,21,,100
99,파주,2020-06-28 09:00,23.2,,83
99,파주,2020-06-28 10:00,23.7,,77
99,파주,2020-06-28 11:00,24.5,,74
99,파주,2020-06-28 12:00,25.2,,68
99,파주,2020-06-28 13:00,26.9,,63
99,파주,2020-06-28 14:00,27.9,,67
99,파주,2020-06-28 15:00,27.9,,65
99,파주,2020-06-28 16:00,28.4,,64
99,파주,2020-06-28 17:00,27.7,,67
99,파주,2020-06-28 18:00,27.2,,69
99,파주,2020-06-28 19:00,26,,70
99,파주,2020-06-28 20:00,24.1,,81
99,파주,2020-06-28 21:00,21.9,,92
99,파주,2020-06-28 22:00,21.7,,94
99,파주,2020-06-28 23:00,20.7,,96
99,파주,2020-06-29 00:00,20.2,,97
99,파주,2020-06-29 01:00,20.2,,99
99,파주,2020-06-29 02:00,19.3,,98
99,파주,2020-06-29 03:00,18.6,,98
99,파주,2020-06-29 04:00,17.7,,99
99,파주,2020-06-29 05:00,18.5,,100
99,파주,2020-06-29 06:00,19.2,,100
99,파주,2020-06-29 07:00,19.6,,100
99,파주,2020-06-29 08:00,20.7,,100
99,파주,2020-06-29 09:00,22.5,,93
99,파주,2020-06-29 10:00,22.7,,90
99,파주,2020-06-29 11:00,24.2,,86
99,파주,2020-06-29 12:00,25.5,,81
99,파주,2020-06-29 13:00,25.5,,80
99,파주,2020-06-29 14:00,25.3,,80
99,파주,2020-06-29 15:00,23.9,,88
99,파주,2020-06-29 16:00,24.1,0,88
99,파주,2020-06-29 17:00,23.7,,91
99,파주,2020-06-29 18:00,23.3,,92
99,파주,2020-06-29 19:00,23,,90
99,파주,2020-06-29 20:00,22.9,,90
99,파주,2020-06-29 21:00,22.1,.2,90
99,파주,2020-06-29 22:00,21.9,.2,95
99,파주,2020-06-29 23:00,21.1,1.1,93
99,파주,2020-06-30 00:00,20,4.5,96
99,파주,2020-06-30 01:00,19.8,2.1,94
99,파주,2020-06-30 02:00,19.2,2,96
99,파주,2020-06-30 03:00,18.7,6.7,97
99,파주,2020-06-30 04:00,18.5,3.2,97
99,파주,2020-06-30 05:00,18.6,4.8,98
99,파주,2020-06-30 06:00,18.2,7,98
99,파주,2020-06-30 07:00,18.3,3.1,98
99,파주,2020-06-30 08:00,18.3,2.4,97
99,파주,2020-06-30 09:00,18.7,.5,95
99,파주,2020-06-30 10:00,19,,92
99,파주,2020-06-30 11:00,20.3,,88
99,파주,2020-06-30 12:00,21.1,0,84
99,파주,2020-06-30 13:00,21.5,,79
99,파주,2020-06-30 14:00,21.7,0,73
99,파주,2020-06-30 15:00,21.8,,70
99,파주,2020-06-30 16:00,21.7,0,71
99,파주,2020-06-30 17:00,19.6,.6,91
99,파주,2020-06-30 18:00,18.8,.1,88
99,파주,2020-06-30 19:00,17.7,.9,94
99,파주,2020-06-30 20:00,17.3,.1,97
99,파주,2020-06-30 21:00,17.2,0,99
99,파주,2020-06-30 22:00,17.3,0,100
99,파주,2020-06-30 23:00,17.5,.2,100
108,서울,2020-06-01 00:00,17.6,.8,92
108,서울,2020-06-01 01:00,17.7,.3,91
108,서울,2020-06-01 02:00,17.5,0,91
108,서울,2020-06-01 03:00,17.1,,91
108,서울,2020-06-01 04:00,17,0,92
108,서울,2020-06-01 05:00,16.9,0,93
108,서울,2020-06-01 06:00,16.7,.1,90
108,서울,2020-06-01 07:00,16.9,,86
108,서울,2020-06-01 08:00,17.8,,80
108,서울,2020-06-01 09:00,19.3,,73
108,서울,2020-06-01 10:00,20.5,,62
108,서울,2020-06-01 11:00,22.1,,52
108,서울,2020-06-01 12:00,23.1,,49
108,서울,2020-06-01 13:00,23.1,,42
108,서울,2020-06-01 14:00,23.6,,39
108,서울,2020-06-01 15:00,23.8,,40
108,서울,2020-06-01 16:00,24.4,,39
108,서울,2020-06-01 17:00,23.6,,41
108,서울,2020-06-01 18:00,22.7,,42
108,서울,2020-06-01 19:00,21.3,,44
108,서울,2020-06-01 20:00,19.8,,51
108,서울,2020-06-01 21:00,18.6,,55
108,서울,2020-06-01 22:00,17.9,,62
108,서울,2020-06-01 23:00,17.2,,68
108,서울,2020-06-02 00:00,16.6,,74
108,서울,2020-06-02 01:00,16.2,,77
108,서울,2020-06-02 02:00,15.9,,78
108,서울,2020-06-02 03:00,15.7,,78
108,서울,2020-06-02 04:00,15.5,,79
108,서울,2020-06-02 05:00,14.8,,79
108,서울,2020-06-02 06:00,15,,79
108,서울,2020-06-02 07:00,15.5,,77
108,서울,2020-06-02 08:00,16,,75
108,서울,2020-06-02 09:00,16.9,,71
108,서울,2020-06-02 10:00,17.3,,65
108,서울,2020-06-02 11:00,17.5,0,70
108,서울,2020-06-02 12:00,16.3,1.9,80
108,서울,2020-06-02 13:00,17.5,,68
108,서울,2020-06-02 14:00,20.4,,51
108,서울,2020-06-02 15:00,20.9,,48
108,서울,2020-06-02 16:00,21.7,,46
108,서울,2020-06-02 17:00,21.2,,55
108,서울,2020-06-02 18:00,20.6,0,58
108,서울,2020-06-02 19:00,20.3,,61
108,서울,2020-06-02 20:00,19.9,,65
108,서울,2020-06-02 21:00,19.6,,70
108,서울,2020-06-02 22:00,19.3,,74
108,서울,2020-06-02 23:00,19,,79
108,서울,2020-06-03 00:00,18.4,.1,84
108,서울,2020-06-03 01:00,18.3,,86
108,서울,2020-06-03 02:00,18.2,,89
108,서울,2020-06-03 03:00,18.2,,89
108,서울,2020-06-03 04:00,18.1,,87
108,서울,2020-06-03 05:00,18.1,,88
108,서울,2020-06-03 06:00,17.6,,89
108,서울,2020-06-03 07:00,18.3,,88
108,서울,2020-06-03 08:00,19.7,,82
108,서울,2020-06-03 09:00,20.8,,76
108,서울,2020-06-03 10:00,22,,73
108,서울,2020-06-03 11:00,23.1,,68
108,서울,2020-06-03 12:00,24.4,,58
108,서울,2020-06-03 13:00,26.1,,55
108,서울,2020-06-03 14:00,26.8,,50
108,서울,2020-06-03 15:00,27.9,,52
108,서울,2020-06-03 16:00,28.2,,48
108,서울,2020-06-03 17:00,28.1,,49
108,서울,2020-06-03 18:00,26.1,,60
108,서울,2020-06-03 19:00,23.8,,68
108,서울,2020-06-03 20:00,21,,80
108,서울,2020-06-03 21:00,20.5,,81
108,서울,2020-06-03 22:00,20.4,,81
108,서울,2020-06-03 23:00,20.1,,81
108,서울,2020-06-04 00:00,20.1,,81
108,서울,2020-06-04 01:00,20,,83
108,서울,2020-06-04 02:00,20.1,,84
108,서울,2020-06-04 03:00,20.4,0,86
108,서울,2020-06-04 04:00,20.5,0,88
108,서울,2020-06-04 05:00,20.3,0,91
108,서울,2020-06-04 06:00,20.1,.1,91
108,서울,2020-06-04 07:00,20.1,,90
108,서울,2020-06-04 08:00,20.1,.1,89
108,서울,2020-06-04 09:00,20.6,0,90
108,서울,2020-06-04 10:00,22.4,0,76
108,서울,2020-06-04 11:00,23.9,,68
108,서울,2020-06-04 12:00,25,,63
108,서울,2020-06-04 13:00,26,,60
108,서울,2020-06-04 14:00,26.4,,60
108,서울,2020-06-04 15:00,25.4,,66
108,서울,2020-06-04 16:00,24.3,,70
108,서울,2020-06-04 17:00,23.2,,75
108,서울,2020-06-04 18:00,22.8,,77
108,서울,2020-06-04 19:00,21.7,,80
108,서울,2020-06-04 20:00,21.4,,83
108,서울,2020-06-04 21:00,20.8,0,86
108,서울,2020-06-04 22:00,20.3,0,89
108,서울,2020-06-04 23:00,19.9,0,91
108,서울,2020-06-05 00:00,19.7,0,90
108,서울,2020-06-05 01:00,19.5,,90
108,서울,2020-06-05 02:00,19.3,,90
108,서울,2020-06-05 03:00,19.3,,90
108,서울,2020-06-05 04:00,18.9,,90
108,서울,2020-06-05 05:00,18.4,,92
108,서울,2020-06-05 06:00,18.7,,92
108,서울,2020-06-05 07:00,19,,90
108,서울,2020-06-05 08:00,19.9,,86
108,서울,2020-06-05 09:00,21,,77
108,서울,2020-06-05 10:00,22.3,,71
108,서울,2020-06-05 11:00,23.9,,67
108,서울,2020-06-05 12:00,25.1,,60
108,서울,2020-06-05 13:00,26.3,,57
108,서울,2020-06-05 14:00,27.2,,50
108,서울,2020-06-05 15:00,27.8,,48
108,서울,2020-06-05 16:00,28.5,,46
108,서울,2020-06-05 17:00,28.6,,46
108,서울,2020-06-05 18:00,27.9,,49
108,서울,2020-06-05 19:00,25.8,,60
108,서울,2020-06-05 20:00,24.4,,64
108,서울,2020-06-05 21:00,23.1,,66
108,서울,2020-06-05 22:00,22.4,,72
108,서울,2020-06-05 23:00,21.7,,72
108,서울,2020-06-06 00:00,21.1,,73
108,서울,2020-06-06 01:00,20.7,,77
108,서울,2020-06-06 02:00,20.3,,80
108,서울,2020-06-06 03:00,20.1,,80
108,서울,2020-06-06 04:00,19.7,,81
108,서울,2020-06-06 05:00,19.4,,82
108,서울,2020-06-06 06:00,19.2,,82
108,서울,2020-06-06 07:00,20.1,,79
108,서울,2020-06-06 08:00,22,,70
108,서울,2020-06-06 09:00,24,,65
108,서울,2020-06-06 10:00,25.6,,58
108,서울,2020-06-06 11:00,26.1,,57
108,서울,2020-06-06 12:00,28.2,,50
108,서울,2020-06-06 13:00,29.3,,47
108,서울,2020-06-06 14:00,29.4,,45
108,서울,2020-06-06 15:00,30.5,,42
108,서울,2020-06-06 16:00,30.6,,41
108,서울,2020-06-06 17:00,29.1,,52
108,서울,2020-06-06 18:00,28.1,,55
108,서울,2020-06-06 19:00,27.1,,59
108,서울,2020-06-06 20:00,26,,60
108,서울,2020-06-06 21:00,25.2,,62
108,서울,2020-06-06 22:00,24.8,,63
108,서울,2020-06-06 23:00,23.4,,66
108,서울,2020-06-07 00:00,21.4,,73
108,서울,2020-06-07 01:00,20.7,,75
108,서울,2020-06-07 02:00,20,,77
108,서울,2020-06-07 03:00,19.4,,78
108,서울,2020-06-07 04:00,19.3,,78
108,서울,2020-06-07 05:00,19.4,,76
108,서울,2020-06-07 06:00,19.6,,78
108,서울,2020-06-07 07:00,19.6,,78
108,서울,2020-06-07 08:00,20.1,,78
108,서울,2020-06-07 09:00,20.9,,75
108,서울,2020-06-07 10:00,22.4,,69
108,서울,2020-06-07 11:00,24.4,,62
108,서울,2020-06-07 12:00,24.8,,61
108,서울,2020-06-07 13:00,26.1,,56
108,서울,2020-06-07 14:00,27.4,,50
108,서울,2020-06-07 15:00,28.4,,45
108,서울,2020-06-07 16:00,28.9,,49
108,서울,2020-06-07 17:00,28,,52
108,서울,2020-06-07 18:00,25.7,,62
108,서울,2020-06-07 19:00,24.5,,67
108,서울,2020-06-07 20:00,23,,72
108,서울,2020-06-07 21:00,22.3,,75
108,서울,2020-06-07 22:00,21.6,,77
108,서울,2020-06-07 23:00,21,,80
108,서울,2020-06-08 00:00,20.6,,81
108,서울,2020-06-08 01:00,19.9,,85
108,서울,2020-06-08 02:00,19.8,,85
108,서울,2020-06-08 03:00,19.8,,86
108,서울,2020-06-08 04:00,20,,86
108,서울,2020-06-08 05:00,20.1,,86
108,서울,2020-06-08 06:00,20.3,,85
108,서울,2020-06-08 07:00,21,,84
108,서울,2020-06-08 08:00,22.5,,77
108,서울,2020-06-08 09:00,23.6,,73
108,서울,2020-06-08 10:00,25.5,,65
108,서울,2020-06-08 11:00,26.8,,58
108,서울,2020-06-08 12:00,28.9,,49
108,서울,2020-06-08 13:00,29.8,,46
108,서울,2020-06-08 14:00,30.6,,44
108,서울,2020-06-08 15:00,31.2,,41
108,서울,2020-06-08 16:00,31.6,,43
108,서울,2020-06-08 17:00,30.7,,45
108,서울,2020-06-08 18:00,28.5,,53
108,서울,2020-06-08 19:00,26.4,,57
108,서울,2020-06-08 20:00,25.4,,63
108,서울,2020-06-08 21:00,24.4,,60
108,서울,2020-06-08 22:00,23.8,,60
108,서울,2020-06-08 23:00,23.4,,60
108,서울,2020-06-09 00:00,22.9,,62
108,서울,2020-06-09 01:00,22.5,,63
108,서울,2020-06-09 02:00,22,,65
108,서울,2020-06-09 03:00,21.4,,67
108,서울,2020-06-09 04:00,20.9,,70
108,서울,2020-06-09 05:00,20.5,,71
108,서울,2020-06-09 06:00,20.4,,73
108,서울,2020-06-09 07:00,21.4,,71
108,서울,2020-06-09 08:00,23.9,,64
108,서울,2020-06-09 09:00,25.8,,58
108,서울,2020-06-09 10:00,27.7,,50
108,서울,2020-06-09 11:00,29.5,,40
108,서울,2020-06-09 12:00,31.1,,40
108,서울,2020-06-09 13:00,31.9,,38
108,서울,2020-06-09 14:00,32.6,,36
108,서울,2020-06-09 15:00,32.7,,38
108,서울,2020-06-09 16:00,32.5,,41
108,서울,2020-06-09 17:00,31.9,,38
108,서울,2020-06-09 18:00,31.2,,36
108,서울,2020-06-09 19:00,30,,36
108,서울,2020-06-09 20:00,28.2,,46
108,서울,2020-06-09 21:00,26.6,,49
108,서울,2020-06-09 22:00,25.7,,52
108,서울,2020-06-09 23:00,25.2,,53
108,서울,2020-06-10 00:00,24.6,,52
108,서울,2020-06-10 01:00,24.3,,54
108,서울,2020-06-10 02:00,23.9,,55
108,서울,2020-06-10 03:00,23.6,,57
108,서울,2020-06-10 04:00,23.2,,57
108,서울,2020-06-10 05:00,22.8,,59
108,서울,2020-06-10 06:00,22.5,,61
108,서울,2020-06-10 07:00,23.4,,64
108,서울,2020-06-10 08:00,24.9,,58
108,서울,2020-06-10 09:00,26.6,,54
108,서울,2020-06-10 10:00,29,,48
108,서울,2020-06-10 11:00,30.3,,44
108,서울,2020-06-10 12:00,31,,42
108,서울,2020-06-10 13:00,31.1,,44
108,서울,2020-06-10 14:00,31.9,,42
108,서울,2020-06-10 15:00,31.9,,45
108,서울,2020-06-10 16:00,30.5,,50
108,서울,2020-06-10 17:00,28.7,,55
108,서울,2020-06-10 18:00,25.1,0,74
108,서울,2020-06-10 19:00,24.6,0,77
108,서울,2020-06-10 20:00,23.7,1,83
108,서울,2020-06-10 21:00,22.8,2.4,88
108,서울,2020-06-10 22:00,22.6,2.4,88
108,서울,2020-06-10 23:00,22.6,.2,89
108,서울,2020-06-11 00:00,22.5,.2,89
108,서울,2020-06-11 01:00,22.4,0,91
108,서울,2020-06-11 02:00,22.1,,90
108,서울,2020-06-11 03:00,22.2,,90
108,서울,2020-06-11 04:00,22.1,,90
108,서울,2020-06-11 05:00,21.8,,89
108,서울,2020-06-11 06:00,21.9,,88
108,서울,2020-06-11 07:00,22.4,,87
108,서울,2020-06-11 08:00,23.2,,83
108,서울,2020-06-11 09:00,24.2,,80
108,서울,2020-06-11 10:00,25.9,,72
108,서울,2020-06-11 11:00,27.2,,66
108,서울,2020-06-11 12:00,28.2,,61
108,서울,2020-06-11 13:00,29.2,,57
108,서울,2020-06-11 14:00,30.2,,52
108,서울,2020-06-11 15:00,31.2,,44
108,서울,2020-06-11 16:00,31.3,,44
108,서울,2020-06-11 17:00,31.4,,44
108,서울,2020-06-11 18:00,30.5,,45
108,서울,2020-06-11 19:00,29.1,,49
108,서울,2020-06-11 20:00,27.7,,63
108,서울,2020-06-11 21:00,26,,65
108,서울,2020-06-11 22:00,25.1,,70
108,서울,2020-06-11 23:00,24.6,,72
108,서울,2020-06-12 00:00,24.3,,73
108,서울,2020-06-12 01:00,23.7,,75
108,서울,2020-06-12 02:00,23.3,,76
108,서울,2020-06-12 03:00,22.7,,80
108,서울,2020-06-12 04:00,22.1,,82
108,서울,2020-06-12 05:00,21.7,,83
108,서울,2020-06-12 06:00,21.7,,83
108,서울,2020-06-12 07:00,22.2,,82
108,서울,2020-06-12 08:00,23.5,,79
108,서울,2020-06-12 09:00,25.1,,71
108,서울,2020-06-12 10:00,26,,67
108,서울,2020-06-12 11:00,26.5,,56
108,서울,2020-06-12 12:00,26.8,,62
108,서울,2020-06-12 13:00,27.3,,51
108,서울,2020-06-12 14:00,27.4,,50
108,서울,2020-06-12 15:00,27.1,,58
108,서울,2020-06-12 16:00,27.4,,50
108,서울,2020-06-12 17:00,27,,52
108,서울,2020-06-12 18:00,26.8,,55
108,서울,2020-06-12 19:00,26.3,,58
108,서울,2020-06-12 20:00,25.6,,63
108,서울,2020-06-12 21:00,24.6,,69
108,서울,2020-06-12 22:00,24.1,,71
108,서울,2020-06-12 23:00,23.5,,72
108,서울,2020-06-13 00:00,23,,71
108,서울,2020-06-13 01:00,22.5,,72
108,서울,2020-06-13 02:00,22.4,,67
108,서울,2020-06-13 03:00,21.7,,69
108,서울,2020-06-13 04:00,21.4,,72
108,서울,2020-06-13 05:00,21,,76
108,서울,2020-06-13 06:00,20.7,,77
108,서울,2020-06-13 07:00,21.5,,76
108,서울,2020-06-13 08:00,23.7,,68
108,서울,2020-06-13 09:00,25.6,,59
108,서울,2020-06-13 10:00,27.5,,44
108,서울,2020-06-13 11:00,29.1,,34
108,서울,2020-06-13 12:00,30.7,,34
108,서울,2020-06-13 13:00,31.9,,29
108,서울,2020-06-13 14:00,32.7,,29
108,서울,2020-06-13 15:00,33.1,,33
108,서울,2020-06-13 16:00,33,,38
108,서울,2020-06-13 17:00,32,,42
108,서울,2020-06-13 18:00,30.7,,46
108,서울,2020-06-13 19:00,29.7,,51
108,서울,2020-06-13 20:00,28.1,,50
108,서울,2020-06-13 21:00,27.2,,45
108,서울,2020-06-13 22:00,26.5,0,46
108,서울,2020-06-13 23:00,26,0,52
108,서울,2020-06-14 00:00,25.6,,59
108,서울,2020-06-14 01:00,25.1,0,68
108,서울,2020-06-14 02:00,23.8,0,73
108,서울,2020-06-14 03:00,22.6,.3,87
108,서울,2020-06-14 04:00,22.1,.8,89
108,서울,2020-06-14 05:00,22.2,0,89
108,서울,2020-06-14 06:00,22.1,,88
108,서울,2020-06-14 07:00,22.4,,84
108,서울,2020-06-14 08:00,22.7,,79
108,서울,2020-06-14 09:00,23.2,,76
108,서울,2020-06-14 10:00,23.4,,70
108,서울,2020-06-14 11:00,24.3,,67
108,서울,2020-06-14 12:00,26.4,,52
108,서울,2020-06-14 13:00,27.9,,43
108,서울,2020-06-14 14:00,28.2,,45
108,서울,2020-06-14 15:00,28.5,,48
108,서울,2020-06-14 16:00,28.6,,48
108,서울,2020-06-14 17:00,28.5,,53
108,서울,2020-06-14 18:00,26.9,,59
108,서울,2020-06-14 19:00,24.9,,66
108,서울,2020-06-14 20:00,23,,72
108,서울,2020-06-14 21:00,22.2,,74
108,서울,2020-06-14 22:00,21.4,,76
108,서울,2020-06-14 23:00,20.8,,78
108,서울,2020-06-15 00:00,20.1,,81
108,서울,2020-06-15 01:00,19.7,,82
108,서울,2020-06-15 02:00,19.3,,82
108,서울,2020-06-15 03:00,19.1,,84
108,서울,2020-06-15 04:00,18.8,,84
108,서울,2020-06-15 05:00,18.3,,85
108,서울,2020-06-15 06:00,18.2,,85
108,서울,2020-06-15 07:00,19.1,,83
108,서울,2020-06-15 08:00,20.2,,78
108,서울,2020-06-15 09:00,21.9,,72
108,서울,2020-06-15 10:00,23.6,,65
